primaryTitle,movieId,T_Const,startYear,averageRating,numVotes,Family,Biography,Musical,Reality-TV,Music,War,Action,Mystery,Sport,Drama,Short,Talk-Show,Game-Show,Fantasy,Documentary,Thriller,Adventure,Comedy,Romance,History,Film-Noir,Adult,Animation,News,Horror,Western,Sci-Fi,Crime
Snake Eyes,3489,0120832,0.0331956986692011,-0.13607833817937887,-0.05939946170141035,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Star Trek: Insurrection,3499,0120844,0.0331956986692011,-0.09196069112055523,-0.06188378357985455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Tarzan,3503,0120855,0.043612365335867764,0.04039225005591526,-0.005133440331039426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
The Thin Red Line,3504,0120863,0.0331956986692011,0.08450989711473876,-0.019211901903048226,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
U.S. Marshals,3507,0120873,0.0331956986692011,-0.07725480876761412,-0.050233025525031914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Wag the Dog,3508,0120885,0.022779032002534432,0.010980485350032885,-0.058484769121896936,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Wedding Singer,3510,0120888,0.0331956986692011,-0.018431279355849362,-0.033419285013867574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
What Dreams May Come,3526,0120889,0.0331956986692011,-0.018431279355849362,-0.04906890611078712,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Wild Things,3527,0120890,0.0331956986692011,-0.062548926414673,-0.04452834307178892,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Wild Wild West,3534,0120891,0.043612365335867764,-0.31254892641467286,-0.029061583979473067,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
The X Files,3535,0120902,0.0331956986692011,-0.0037253970029082384,-0.05017296415531899,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
X-Men,3536,0120903,0.05402903200253443,0.04039225005591526,0.14243160670619442,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Zero Effect,3543,0120906,0.0331956986692011,-0.018431279355849362,-0.08504298867336475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
eXistenZ,3551,0120907,0.043612365335867764,-0.033137161708790615,-0.05226746096537165,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Fantasia 2000,3552,0120910,0.043612365335867764,0.010980485350032885,-0.07590486167761533,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Men in Black II,3555,0120912,0.07486236533586776,-0.13607833817937887,0.05118155362648073,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Titan A.E.,3556,0120913,0.05402903200253443,-0.062548926414673,-0.06718372126140151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Star Wars: Episode I - The Phantom Menace,3564,0120915,0.043612365335867764,-0.07725480876761412,0.21290922466462048,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Emperor's New Groove,3578,0120917,0.05402903200253443,0.05509813240885651,-0.013744404476697046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Corpse Bride,3591,0121164,0.10611236533586776,0.04039225005591526,0.011956505969505373,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Star Wars: Episode II - Attack of the Clones,3593,0121765,0.07486236533586776,-0.062548926414673,0.17707515777920801,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Star Wars: Episode III - Revenge of the Sith,3608,0121766,0.10611236533586776,0.08450989711473876,0.2069436386817965,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lethal Weapon 4,3615,0122151,0.0331956986692011,-0.062548926414673,-0.028399378686650937,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Ronin,3617,0122690,0.0331956986692011,0.02568636770297414,-0.020612441231194857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Small Soldiers,3618,0122718,0.0331956986692011,-0.12137245582643762,-0.052666084833147886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Analyze This,3623,0122933,0.043612365335867764,-0.04784304406173174,-0.03187146143515103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Cube,3624,0123755,0.022779032002534432,0.02568636770297414,-0.0030917363172949363,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Very Bad Things,3633,0124198,0.0331956986692011,-0.10666657347349649,-0.07255328422503608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
Blast from the Past,3635,0124298,0.043612365335867764,-0.04784304406173174,-0.06583061893863325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Cider House Rules,3638,0124315,0.043612365335867764,0.05509813240885651,-0.05288643737426028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Orgazmo,3639,0124819,0.022779032002534432,-0.13607833817937887,-0.07653607989434354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Notting Hill,3646,0125439,0.043612365335867764,0.02568636770297414,0.026477967962708873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Man on the Moon,3654,0125664,0.043612365335867764,0.05509813240885651,-0.04057615192208041,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shrek,3668,0126029,0.06444569866920109,0.1286275441735624,0.1640712974016171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Cookie's Fortune,3671,0126250,0.043612365335867764,-0.033137161708790615,-0.08550090879786394,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Election,3681,0126886,0.043612365335867764,0.04039225005591526,-0.05351612536500853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Elizabeth,3683,0127536,0.0331956986692011,0.05509813240885651,-0.05276478440885448,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Can't Hardly Wait,3686,0127723,0.0331956986692011,-0.07725480876761412,-0.07139490315821609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Rounders,3688,0128442,0.0331956986692011,0.04039225005591526,-0.032899773293675515,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Rushmore,3697,0128445,0.0331956986692011,0.08450989711473876,-0.020028660019845018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
You've Got Mail,3698,0128853,0.0331956986692011,-0.04784304406173174,-0.009424576535306232,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Iron Giant,3699,0129167,0.043612365335867764,0.15803930887944465,-0.018000728039920054,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Patch Adams,3701,0129290,0.0331956986692011,-0.033137161708790615,-0.04729154863507849,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
There's Something About Mary,3702,0129387,0.0331956986692011,0.010980485350032885,0.027771391472259207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
I Still Know What You Did Last Summer,3703,0130018,0.0331956986692011,-0.3419606911205552,-0.06233328746146403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Mickey Blue Eyes,3704,0130121,0.043612365335867764,-0.16549010288526111,-0.07653378455537362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Dinosaur,3717,0130623,0.05402903200253443,-0.09196069112055523,-0.06748823623141101,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Run Lola Run,3730,0130827,0.0331956986692011,0.09921577946768001,-0.014766212874806757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Bowfinger,3735,0131325,0.043612365335867764,-0.07725480876761412,-0.0635704751662513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Edtv,3740,0131369,0.043612365335867764,-0.13607833817937887,-0.07396683047401227,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
BASEketball,3741,0131857,0.0331956986692011,-0.07725480876761412,-0.06685242733674296,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mystery Men,3744,0132347,0.043612365335867764,-0.13607833817937887,-0.0648879997349858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
October Sky,3745,0132477,0.043612365335867764,0.11392166182062113,-0.05608460967234983,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Matrix,3751,0133093,0.043612365335867764,0.24627460299709164,0.6271532566876595,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Planet of the Apes,3752,0133152,0.06444569866920109,-0.19490186759114347,-0.006722962567709532,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
SLC Punk!,3753,0133189,0.0331956986692011,0.05509813240885651,-0.07922315671513074,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Faculty,3755,0133751,0.0331956986692011,-0.07725480876761412,-0.04377202888120004,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
The Siege,3763,0133952,0.0331956986692011,-0.10666657347349649,-0.062594956104035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Scream 3,3783,0134084,0.05402903200253443,-0.20960774994408474,-0.036337808514121786,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Talented Mr. Ripley,3784,0134119,0.043612365335867764,0.05509813240885651,-0.010624656260079787,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8MM,3785,0134273,0.043612365335867764,-0.07725480876761412,-0.0397077486784604,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Pitch Black,3791,0134847,0.05402903200253443,0.010980485350032885,0.0006006989723175456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Arlington Road,3793,0137363,0.043612365335867764,0.02568636770297414,-0.05748170599204158,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Entrapment,3798,0137494,0.043612365335867764,-0.10666657347349649,-0.04635849334380572,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Fight Club,3809,0137523,0.043612365335867764,0.26098048535003304,0.6984705861525816,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shakespeare in Love,3812,0138097,0.0331956986692011,0.010980485350032885,-0.0047967906154510525,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
The Astronaut's Wife,3821,0138304,0.043612365335867764,-0.23901951464996699,-0.06936085027437133,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Idle Hands,3824,0138510,0.043612365335867764,-0.12137245582643762,-0.07403989876455475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Intolerable Cruelty,3825,0138524,0.08527903200253444,-0.10666657347349649,-0.05340174097300748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
Pi,3826,0138704,0.0331956986692011,0.04039225005591526,-0.022543586417888166,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
The Road to El Dorado,3827,0138749,0.05402903200253443,-0.018431279355849362,-0.054094168228933565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Cruel Intentions,3831,0139134,0.043612365335867764,-0.033137161708790615,-0.017503787152932215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Go,3836,0139239,0.043612365335867764,0.02568636770297414,-0.06328087989954631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Lake Placid,3852,0139414,0.043612365335867764,-0.19490186759114347,-0.06718869449583635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Training Day,3861,0139654,0.06444569866920109,0.09921577946768001,0.07370341959934294,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Varsity Blues,3863,0139699,0.043612365335867764,-0.07725480876761412,-0.07298786840334108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
The Thirteenth Floor,3868,0139809,0.043612365335867764,-0.0037253970029082384,-0.0630785075136983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Insider,3869,0140352,0.043612365335867764,0.11392166182062113,-0.025390954410074832,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Midsummer Night's Dream,3882,0140379,0.043612365335867764,-0.09196069112055523,-0.08080847083035599,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Inspector Gadget,3893,0141369,0.043612365335867764,-0.43019598523820235,-0.07213055929807569,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
U-571,3897,0141926,0.05402903200253443,-0.062548926414673,-0.05908308748005627,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Big Daddy,3910,0142342,0.043612365335867764,-0.09196069112055523,-0.008090219480792313,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Ninth Gate,3911,0142688,0.043612365335867764,-0.04784304406173174,-0.02121496771079905,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The World Is Not Enough,3916,0143145,0.043612365335867764,-0.09196069112055523,-0.014081819305275394,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
American Psycho,3917,0144084,0.05402903200253443,0.08450989711473876,0.13346677780267402,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
The Boondock Saints,3948,0144117,0.043612365335867764,0.09921577946768001,0.0006225046925317925,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
The General's Daughter,3949,0144214,0.043612365335867764,-0.09196069112055523,-0.06790675303692655,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nutty Professor II: The Klumps,3967,0144528,0.05402903200253443,-0.38607833817937875,-0.07109383119666149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Spider-Man,3968,0145487,0.07486236533586776,0.05509813240885651,0.2166938560695248,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Stigmata,3969,0145531,0.043612365335867764,-0.12137245582643762,-0.06436351478035891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Austin Powers: The Spy Who Shagged Me,3972,0145660,0.043612365335867764,-0.062548926414673,-0.0019356505894448615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
The Bone Collector,3977,0145681,0.043612365335867764,-0.04784304406173174,-0.026142677922723873,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thirteen Days,3978,0146309,0.05402903200253443,0.04039225005591526,-0.0681167765526743,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Lara Croft: Tomb Raider,3979,0146316,0.06444569866920109,-0.19490186759114347,-0.010772705623639673,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
End of Days,3980,0146675,0.043612365335867764,-0.18019598523820235,-0.04828236995709428,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Any Given Sunday,3981,0146838,0.043612365335867764,-0.018431279355849362,-0.04492237626162531,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
High Fidelity,3984,0146882,0.05402903200253443,0.05509813240885651,-0.02198926205665231,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Legend of Bagger Vance,3986,0146984,0.05402903200253443,-0.04784304406173174,-0.06875220289084735,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Happiness,3988,0147612,0.0331956986692011,0.09921577946768001,-0.06376672664817952,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10 Things I Hate About You,3994,0147800,0.043612365335867764,0.04039225005591526,0.03752275652947244,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Deep Blue Sea,3996,0149261,0.043612365335867764,-0.16549010288526111,-0.03957997480913481,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Double Jeopardy,3997,0150377,0.043612365335867764,-0.07725480876761412,-0.05751996164154026,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Messenger: The Story of Joan of Arc,3998,0151137,0.043612365335867764,-0.09196069112055523,-0.06510261392867339,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Never Been Kissed,3999,0151738,0.043612365335867764,-0.15078422053232,-0.05596257415044904,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Office Space,4002,0151804,0.043612365335867764,0.09921577946768001,0.010428192772033154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Celebration,4005,0154420,0.0331956986692011,0.15803930887944465,-0.057485531556991445,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Thomas Crown Affair,4007,0155267,0.043612365335867764,-0.033137161708790615,-0.05485009986302746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
My Dog Skip,4008,0156812,0.05402903200253443,-0.0037253970029082384,-0.08272660909621975,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Flintstones in Viva Rock Vegas,4011,0158622,0.05402903200253443,-0.48901951464996696,-0.08155101298712535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
"South Park: Bigger, Longer & Uncut",4014,0158983,0.043612365335867764,0.09921577946768001,-0.012708058931777837,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Virgin Suicides,4015,0159097,0.043612365335867764,0.02568636770297414,-0.03158071849896107,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Behind Enemy Lines,4016,0159273,0.06444569866920109,-0.09196069112055523,-0.05022001860420236,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Cold Mountain,4017,0159365,0.08527903200253444,0.02568636770297414,-0.03384200994082798,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Croupier,4018,0159382,0.0331956986692011,-0.0037253970029082384,-0.08232109921153374,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Charlie's Angels,4019,0160127,0.05402903200253443,-0.20960774994408474,-0.01922835183233266,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
She's All That,4020,0160862,0.043612365335867764,-0.16549010288526111,-0.05391704457175468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
What Lies Beneath,4022,0161081,0.05402903200253443,-0.062548926414673,-0.04253943185435261,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cast Away,4023,0162222,0.05402903200253443,0.11392166182062113,0.13215116601641447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Ghost World,4025,0162346,0.06444569866920109,0.04039225005591526,-0.044433851617527186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shaft,4027,0162650,0.05402903200253443,-0.15078422053232,-0.06108577073131211,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sleepy Hollow,4029,0162661,0.043612365335867764,0.04039225005591526,0.04555376502873009,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Summer of Sam,4033,0162677,0.043612365335867764,-0.04784304406173174,-0.07579965864149397,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Jurassic Park III,4034,0163025,0.06444569866920109,-0.16549010288526111,0.03174232789022207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Runaway Bride,4036,0163187,0.043612365335867764,-0.20960774994408474,-0.05293961272706344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
American Pie,4039,0163651,0.043612365335867764,-0.0037253970029082384,0.06347691937535611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Beach,4040,0163978,0.05402903200253443,-0.062548926414673,0.0003700174058405122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Hollow Man,4041,0164052,0.05402903200253443,-0.18019598523820235,-0.040433840905945324,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Stir of Echoes,4054,0164181,0.043612365335867764,-0.018431279355849362,-0.05947099976597288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
The Sum of All Fears,4069,0164184,0.07486236533586776,-0.09196069112055523,-0.046474407961786715,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Along Came a Spider,4084,0164334,0.06444569866920109,-0.09196069112055523,-0.05792661919571122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stuart Little,4085,0164912,0.043612365335867764,-0.15078422053232,-0.03917676026341874,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Ghost Dog: The Way of the Samurai,4105,0165798,0.043612365335867764,0.06980401476179764,-0.055900982554756166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Limey,4121,0165854,0.043612365335867764,-0.018431279355849362,-0.07808849415099993,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Romeo Must Die,4128,0165929,0.05402903200253443,-0.13607833817937887,-0.06364469112627874,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Waking Ned Devine,4144,0166396,0.0331956986692011,0.04039225005591526,-0.08042744456134915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Straight Story,4148,0166896,0.043612365335867764,0.14333342652650352,-0.05615461751093241,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mulholland Drive,4149,0166924,0.06444569866920109,0.1286275441735624,0.0436539894746257,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Hellboy,4153,0167190,0.09569569866920109,-0.033137161708790615,0.034181890658752816,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
