,tconst,primaryTitle
3230,tt1213644,Disaster Movie
3231,tt1727770,Absolutely Anything
3232,tt1298649,The Watch
3233,tt0255798,The Animal
3234,tt1231587,Hot Tub Time Machine
3235,tt0910554,Frequently Asked Questions About Time Travel
3236,tt0251075,Evolution
3237,tt0106598,Coneheads
3238,tt0095687,My Stepmother Is an Alien
3239,tt0116996,Mars Attacks!
3240,tt0070707,Sleeper
3241,tt0083530,Airplane II: The Sequel
3242,tt0098546,UHF
3243,tt0371724,The Hitchhiker's Guide to the Galaxy
3244,tt0387808,Idiocracy
3245,tt0094012,Spaceballs
3246,tt0177789,Galaxy Quest
3247,tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension
3248,tt1092026,Paul
3249,tt0099088,Back to the Future Part III
3250,tt0384116,G.O.R.A.
3251,tt0096874,Back to the Future Part II
3252,tt0088763,Back to the Future
3253,tt1286126,A.R.O.G
3254,tt6697582,Arif V 216
3255,tt8079248,Yesterday
3256,tt2452244,Isn't It Romantic
3257,tt9484998,Palm Springs
3258,tt1073498,Meet the Spartans
3259,tt0158983,"South Park: Bigger, Longer & Uncut"
3260,tt3530002,The Night Before
3261,tt3792960,The Brand New Testament
3262,tt1245492,This Is the End
3263,tt1488555,The Change-Up
3264,tt0315327,Bruce Almighty
3265,tt0185431,Little Nicky
3266,tt0278488,How High
3267,tt0302640,The Hot Chick
3268,tt0119528,Liar Liar
3269,tt0230030,Bedazzled
3270,tt0094721,Beetlejuice
3271,tt0101272,The Addams Family
3272,tt0106220,Addams Family Values
3273,tt0108500,Les visiteurs
3274,tt0286112,Shaolin Soccer
3275,tt0087332,Ghostbusters
3276,tt1289401,Ghostbusters
3277,tt1077258,Planet Terror
3278,tt0097428,Ghostbusters II
3279,tt0446029,Scott Pilgrim vs. the World
3280,tt1374989,Pride and Prejudice and Zombies
3281,tt0373074,Kung Fu Hustle
3282,tt0245803,Bulletproof Monk
3283,tt0132347,Mystery Men
3284,tt2120120,Pixels
3285,tt0093560,The Monster Squad
3286,tt0288045,The Medallion
3287,tt0103893,Buffy the Vampire Slayer
3288,tt0290095,The Tuxedo
3289,tt0119013,Double Team
3290,tt0426592,Superhero Movie
3291,tt0120891,Wild Wild West
3292,tt0114614,Tank Girl
3293,tt0072856,Death Race 2000
3294,tt1213663,The World's End
3295,tt0082136,The Cannonball Run
3296,tt1648179,Here Comes the Boom
3297,tt0117723,Spy Hard
3298,tt0105477,Stop! Or My Mom Will Shoot
3299,tt0118708,Beverly Hills Ninja
3300,tt0099141,Bird on a Wire
3301,tt0077523,Every Which Way but Loose
3302,tt0960144,You Don't Mess with the Zohan
3303,tt1470023,MacGruber
3304,tt0107144,Hot Shots! Part Deux
3305,tt0279493,Undercover Brother
3306,tt0102059,Hot Shots!
3307,tt0240468,Kung Pow: Enter the Fist
3308,tt0080179,Drunken Master
3309,tt0490086,Big Stan
3310,tt0111512,The Legend of Drunken Master
3311,tt3316948,American Ultra
3312,tt2387499,Keeping Up with the Joneses
3313,tt3317234,"Game Over, Man!"
3314,tt0372588,Team America: World Police
3315,tt1190536,Black Dynamite
3316,tt8242084,My Spy
3317,tt3079380,Spy
3318,tt2854926,Tag
3319,tt0425112,Hot Fuzz
3320,tt1001526,Megamind
3321,tt0078723,1941
3322,tt0942385,Tropic Thunder
3323,tt0099005,Air America
3324,tt1273678,The Spy Next Door
3325,tt0405325,Sky High
3326,tt1116184,Jackass 3D
3327,tt0493430,Jackass Number Two
3328,tt0322802,Jackass: The Movie
3329,tt11466222,Jackass Forever
3330,tt0104431,Home Alone 2: Lost in New York
3331,tt0092513,Adventures in Babysitting
3332,tt0190590,"O Brother, Where Art Thou?"
3333,tt3850214,Dope
3334,tt2281587,Muppets Most Wanted
3335,tt5117670,Peter Rabbit
3336,tt0098627,Weekend at Bernie's
3337,tt0383216,The Pink Panther
3338,tt2023690,Sightseers
3339,tt0109190,Baby's Day Out
3340,tt0489049,Fanboys
3341,tt2278388,The Grand Budapest Hotel
3342,tt3228774,Cruella
3343,tt0115433,101 Dalmatians
3344,tt0236493,The Mexican
3345,tt0112281,Ace Ventura: When Nature Calls
3346,tt1567437,The Voices
3347,tt0119535,A Life Less Ordinary
3348,tt0457513,Scoop
3349,tt8108198,Andhadhun
3350,tt0088286,Top Secret!
3351,tt0109068,Airheads
3352,tt0377471,Be Cool
3353,tt0424823,Balls of Fury
3354,tt0398165,The Longest Yard
3355,tt0118665,Baby Geniuses
3356,tt0395251,The Producers
3357,tt0299658,Chicago
3358,tt0283832,8 Women
3359,tt0110857,Police Academy: Mission to Moscow
3360,tt1587707,Exit Through the Gift Shop
3361,tt0430304,Little Man
3362,tt0098105,Police Academy 6: City Under Siege
3363,tt0421729,Big Momma's House 2
3364,tt0095882,Police Academy 5: Assignment: Miami Beach
3365,tt1298644,The Hustle
3366,tt4481514,The House
3367,tt0093756,Police Academy 4: Citizens on Patrol
3368,tt1951261,The Hangover Part III
3369,tt2561572,Get Hard
3370,tt2568862,Going in Style
3371,tt2170439,Horrible Bosses 2
3372,tt0381707,White Chicks
3373,tt0499554,Reno 911! Miami
3374,tt2494280,Stretch
3375,tt0369441,Fun with Dick and Jane
3376,tt0289848,Analyze That
3377,tt0335438,Starsky & Hutch
3378,tt1723121,We're the Millers
3379,tt1931533,Seven Psychopaths
3380,tt1499658,Horrible Bosses
3381,tt0203755,One Night at McCool's
3382,tt0444653,Keeping Mum
3383,tt0405296,A Scanner Darkly
3384,tt0196216,Small Time Crooks
3385,tt0190138,The Whole Nine Yards
3386,tt0310203,Ruby & Quentin
3387,tt0122933,Analyze This
3388,tt0120693,Half Baked
3389,tt0116126,Don't Be a Menace to South Central While Drinking Your Juice in the Hood
3390,tt0110622,Naked Gun 33 1/3: The Final Insult
3391,tt0092925,Dragnet
3392,tt0139239,Go
3393,tt0096320,Twins
3394,tt0102603,Oscar
3395,tt0102510,The Naked Gun 2½: The Smell of Fear
3396,tt0098282,"See No Evil, Hear No Evil"
3397,tt0109348,Bullets Over Broadway
3398,tt0104952,My Cousin Vinny
3399,tt0091877,Ruthless People
3400,tt0097493,Heathers
3401,tt0101700,Delicatessen
3402,tt0095031,Dirty Rotten Scoundrels
3403,tt0093822,Raising Arizona
3404,tt0095159,A Fish Called Wanda
3405,tt0095705,The Naked Gun: From the Files of Police Squad!
3406,tt0081562,Stir Crazy
3407,tt0208092,Snatch
3408,tt0118715,The Big Lebowski
3409,tt0075066,The Pink Panther Strikes Again
3410,tt0065063,Take the Money and Run
3411,tt0048281,The Ladykillers
3412,tt0041546,Kind Hearts and Coronets
3413,tt0088930,Clue
3414,tt0074937,Murder by Death
3415,tt0859635,Super Troopers 2
3416,tt0247745,Super Troopers
3417,tt0072081,The Return of the Pink Panther
3418,tt0373469,Kiss Kiss Bang Bang
3419,tt0089155,Fletch
3420,tt0256524,The Curse of the Jade Scorpion
3421,tt1541160,Flypaper
3422,tt7040874,A Simple Favor
3423,tt1255919,Holmes & Watson
3424,tt0270288,Confessions of a Dangerous Mind
3425,tt1704573,Bernie
3426,tt0419749,Find Me Guilty
3427,tt1130080,The Informant!
3428,tt2461150,Masterminds
3429,tt4595882,Can You Ever Forgive Me?
3430,tt1045772,I Love You Phillip Morris
3431,tt2005151,War Dogs
3432,tt2837574,The Old Man & the Gun
3433,tt8206668,Bad Education
3434,tt7349662,BlacKkKlansman
3435,tt0993846,The Wolf of Wall Street
3436,tt0036613,Arsenic and Old Lace
3437,tt0094142,Throw Momma from the Train
3438,tt0365485,The Matador
3439,tt1389096,Stand Up Guys
3440,tt0488085,Big Nothing
3441,tt0335245,The Ladykillers
3442,tt0327247,The Whole Ten Yards
3443,tt2404311,The Family
3444,tt0124198,Very Bad Things
3445,tt0113161,Get Shorty
3446,tt1334553,The Perfect Host
3447,tt1540133,The Guard
3448,tt0111127,Serial Mom
3449,tt0155776,Jawbreaker
3450,tt0091499,Maximum Overdrive
3451,tt10350922,Laxmii
3452,tt0090190,The Toxic Avenger
3453,tt7798634,Ready or Not
3454,tt8114980,Willy's Wonderland
3455,tt1156398,Zombieland
3456,tt1560220,Zombieland: Double Tap
3457,tt0139414,Lake Placid
3458,tt0426459,Feast
3459,tt1727776,Scouts Guide to the Zombie Apocalypse
3460,tt1640459,Hobo with a Shotgun
3461,tt0073629,The Rocky Horror Picture Show
3462,tt0091419,Little Shop of Horrors
3463,tt5121816,The Bar
3464,tt10083640,Bhoot Police
3465,tt6455162,Bhool Bhulaiyaa 2
3466,tt11024272,The Babysitter: Killer Queen
3467,tt8108202,Stree
3468,tt0365748,Shaun of the Dead
3469,tt4225622,The Babysitter
3470,tt1666186,Vampires Suck
3471,tt3416742,What We Do in the Shadows
3472,tt4191580,Meet the Blacks
3473,tt1465522,Tucker and Dale vs Evil
3474,tt3099498,Tusk
3475,tt1438176,Fright Night
3476,tt1131734,Jennifer's Body
3477,tt0464154,Piranha 3D
3478,tt0862856,Trick 'r Treat
3479,tt0257516,Cursed
3480,tt0464196,Severance
3481,tt0257106,Scary Movie 2
3482,tt0106308,Army of Darkness
3483,tt0082010,An American Werewolf in London
3484,tt0100814,Tremors
3485,tt0092991,Evil Dead II
3486,tt0093437,The Lost Boys
3487,tt0092076,The Texas Chainsaw Massacre 2
3488,tt0076162,House
3489,tt0061655,The Fearless Vampire Killers
3490,tt1714203,Piranha 3DD
3491,tt0779982,Black Sheep
3492,tt0327162,The Stepford Wives
3493,tt0439815,Slither
3494,tt0092610,Bad Taste
3495,tt0089885,Re-Animator
3496,tt0089907,The Return of the Living Dead
3497,tt0095444,Killer Klowns from Outer Space
3498,tt0090887,Critters
3499,tt1767354,Odd Thomas
3500,tt8695030,The Dead Don't Die
3501,tt0103873,Dead Alive
3502,tt1077368,Dark Shadows
3503,tt0087363,Gremlins
3504,tt0116365,The Frighteners
3505,tt0094332,The Witches of Eastwick
3506,tt2243537,A Haunted House
3507,tt0083767,Creepshow
3508,tt1612774,Rubber
3509,tt0104070,Death Becomes Her
3510,tt0105643,Troll 2
3511,tt0099700,Gremlins 2: The New Batch
3512,tt0780622,Teeth
3513,tt1278340,Dead Snow
3514,tt0281686,Bubba Ho-Tep
3515,tt1783732,John Dies at the End
3516,tt0138510,Idle Hands
3517,tt0091223,House
3518,tt0112896,Dracula: Dead and Loving It
3519,tt0107387,Leprechaun
3520,tt8239946,Tumbbad
3521,tt7984734,The Lighthouse
3522,tt5606664,Doctor Sleep
3523,tt7349950,It Chapter Two
3524,tt6304046,Thelma
3525,tt1034415,Suspiria
3526,tt4263482,The Witch
3527,tt4273292,Under the Shadow
3528,tt3986820,The Endless
3529,tt1072748,Winchester
3530,tt4731136,A Cure for Wellness
3531,tt6217306,Apostle
3532,tt1139797,Let the Right One In
3533,tt3278330,Tale of Tales
3534,tt3174376,Before I Wake
3535,tt1228987,Let Me In
3536,tt0762073,Thirst
3537,tt0103874,Bram Stoker's Dracula
3538,tt0110148,Interview with the Vampire: The Vampire Chronicles
3539,tt1531901,Byzantium
3540,tt1740707,Trollhunter
3541,tt1596365,The Woman in Black
3542,tt0113409,In the Mouth of Madness
3543,tt0780653,The Wolfman
3544,tt0410764,Tideland
3545,tt0104029,Cronos
3546,tt0210070,Ginger Snaps
3547,tt0815245,The Uninvited
3548,tt0219699,The Gift
3549,tt0115963,The Craft
3550,tt0466909,The Omen
3551,tt0238546,Queen of the Damned
3552,tt0021814,Dracula
3553,tt0317676,House of the Dead
3554,tt0816711,World War Z
3555,tt9844522,Escape Room: Tournament of Champions
3556,tt0093773,Predator
3557,tt5108870,Morbius
3558,tt0775440,Cell
3559,tt0463854,28 Weeks Later
3560,tt5886046,Escape Room
3561,tt0118615,Anaconda
3562,tt8364368,Crawl
3563,tt0118956,Deep Rising
3564,tt1093357,The Darkest Hour
3565,tt0758730,Aliens vs. Predator: Requiem
3566,tt0366174,Anacondas: The Hunt for the Blood Orchid
3567,tt0389722,30 Days of Night
3568,tt1748227,The Collection
3569,tt0370263,Alien vs. Predator
3570,tt9691136,Shadow in the Cloud
3571,tt0363547,Dawn of the Dead
3572,tt0329101,Freddy vs. Jason
3573,tt1174954,Resident Evil: Degeneration
3574,tt6998518,Mandy
3575,tt1428538,Hansel & Gretel: Witch Hunters
3576,tt1496025,Underworld: Awakening
3577,tt0360486,Constantine
3578,tt1611224,Abraham Lincoln: Vampire Hunter
3579,tt0383222,BloodRayne
3580,tt0409904,Day Watch
3581,tt0859163,The Mummy: Tomb of the Dragon Emperor
3582,tt1038686,Legion
3583,tt0403358,Night Watch
3584,tt0146675,End of Days
3585,tt0219653,Dracula 2000
3586,tt0245674,Thir13en Ghosts
3587,tt0117894,Thinner
3588,tt0093629,A Nightmare on Elm Street 3: Dream Warriors
3589,tt0097981,A Nightmare on Elm Street 5: The Dream Child
3590,tt0089175,Fright Night
3591,tt0074486,Eraserhead
3592,tt0101917,Freddy's Dead: The Final Nightmare
3593,tt0023245,The Mummy
3594,tt0013442,Nosferatu
3595,tt1401143,Rare Exports
3596,tt0229260,Book of Shadows: Blair Witch 2
3597,tt0185371,House on Haunted Hill
3598,tt2403021,The Green Inferno
3599,tt0455407,The Crazies
3600,tt0078935,Cannibal Holocaust
3601,tt0074751,King Kong
3602,tt0129332,Ravenous
3603,tt0488604,The Oxford Murders
3604,tt1530509,The Human Centipede 2 (Full Sequence)
3605,tt1560985,The Devil Inside
3606,tt0926129,Prom Night
3607,tt1285009,The Strangers: Prey at Night
3608,tt1467304,The Human Centipede (First Sequence)
3609,tt1311067,Halloween II
3610,tt0454082,Black Christmas
3611,tt5862312,Verónica
3612,tt0498353,Hostel: Part II
3613,tt1396484,It
3614,tt1288558,Evil Dead
3615,tt0963794,The Ruins
3616,tt0373883,Halloween
3617,tt1127180,Drag Me to Hell
3618,tt0814685,Frontier(s)
3619,tt0450278,Hostel
3620,tt0384806,The Amityville Horror
3621,tt0301470,Jeepers Creepers 2
3622,tt0288477,Ghost Ship
3623,tt0303816,Cabin Fever
3624,tt1029234,Martyrs
3625,tt0856288,Inside
3626,tt0251736,House of 1000 Corpses
3627,tt0338095,High Tension
3628,tt0364385,Ju-on: The Grudge
3629,tt0325655,The Eye
3630,tt0145531,Stigmata
3631,tt0060666,Manos: The Hands of Fate
3632,tt0104409,Hellraiser III: Hell on Earth
3633,tt0095742,A Nightmare on Elm Street 4: The Dream Master
3634,tt0089686,A Nightmare on Elm Street 2: Freddy's Revenge
3635,tt0091778,Poltergeist II: The Other Side
3636,tt0100258,Night of the Living Dead
3637,tt0090021,Silver Bullet
3638,tt0093777,Prince of Darkness
3639,tt0086320,Sleepaway Camp
3640,tt0093605,Near Dark
3641,tt0078767,The Amityville Horror
3642,tt0082533,The Howling
3643,tt0082495,Halloween II
3644,tt0077394,Damien: Omen II
3645,tt0080057,Zombie
3646,tt0087800,A Nightmare on Elm Street
3647,tt0083907,The Evil Dead
3648,tt0076786,Suspiria
3649,tt0072271,The Texas Chain Saw Massacre
3650,tt0057129,The Haunting
3651,tt0070047,The Exorcist
3652,tt0055018,The Innocents
3653,tt0324216,The Texas Chainsaw Massacre
3654,tt1316536,The Loved Ones
3655,tt0395584,The Devil's Rejects
3656,tt0848557,Diary of the Dead
3657,tt0402901,The Cave
3658,tt1709143,The Last Days on Mars
3659,tt0209958,The Cell
3660,tt0024216,King Kong
3661,tt0024184,The Invisible Man
3662,tt0052077,Plan 9 from Outer Space
3663,tt0044121,The Thing from Another World
3664,tt0047034,Godzilla
3665,tt0046876,Creature from the Black Lagoon
3666,tt0051418,The Blob
3667,tt0077745,Invasion of the Body Snatchers
3668,tt0078908,The Brood
3669,tt0079714,Phantasm
3670,tt0078748,Alien
3671,tt0086491,Twilight Zone: The Movie
3672,tt0104692,The Lawnmower Man
3673,tt0119675,Mimic
3674,tt1017460,Splice
3675,tt1226681,Pontypool
3676,tt2737304,Bird Box
3677,tt3395184,Spring
3678,tt0084787,The Thing
3679,tt0085636,Halloween III: Season of the Witch
3680,tt0120004,The Relic
3681,tt0120907,eXistenZ
3682,tt0133751,The Faculty
3683,tt0285492,Cube²: Hypercube
3684,tt0480669,Timecrimes
3685,tt1220198,The Fourth Kind
3686,tt0905372,The Thing
3687,tt2071550,Open Grave
3688,tt1772240,Apollo 18
3689,tt4255304,The Void
3690,tt5073642,Color Out of Space
3691,tt2918436,The Lazarus Effect
3692,tt8368406,Vivarium
3693,tt5918982,Possessor
3694,tt4687108,In the Tall Grass
3695,tt0118929,Dark City
3696,tt1187064,Triangle
3697,tt0105121,The People Under the Stairs
3698,tt0331953,Club Dread
3699,tt0995031,Bhool Bhulaiyaa
3700,tt5308322,Happy Death Day
3701,tt3504048,Housebound
3702,tt8155288,Happy Death Day 2U
3703,tt0111686,New Nightmare
3704,tt0171363,The Haunting
3705,tt0282209,Darkness Falls
3706,tt0441796,Stay Alive
3707,tt0162661,Sleepy Hollow
3708,tt0450385,1408
3709,tt1486185,Red Riding Hood
3710,tt4504044,The Prodigy
3711,tt0983946,Fantasy Island
3712,tt9086228,Gretel & Hansel
3713,tt2109184,Paranormal Activity 4
3714,tt0432291,The Fog
3715,tt0479968,One Missed Call
3716,tt2473510,Paranormal Activity: The Ghost Dimension
3717,tt1232783,Sorority Row
3718,tt2473682,Paranormal Activity: The Marked Ones
3719,tt0377109,The Ring Two
3720,tt1536044,Paranormal Activity 2
3721,tt0382077,Hide and Seek
3722,tt1262416,Scream 4
3723,tt0406759,The Eye
3724,tt2321549,The Babadook
3725,tt0790686,Mirrors
3726,tt2388715,Oculus
3727,tt1778304,Paranormal Activity 3
3728,tt1703199,Grave Encounters
3729,tt4786282,Lights Out
3730,tt0130018,I Still Know What You Did Last Summer
3731,tt0134084,Scream 3
3732,tt0384537,Silent Hill
3733,tt0119345,I Know What You Did Last Summer
3734,tt9701942,Fear Street: Part Three - 1666
3735,tt1179904,Paranormal Activity
3736,tt1172994,The House of the Devil
3737,tt0432348,Saw II
3738,tt12749596,Host
3739,tt0263488,Jeepers Creepers
3740,tt0120082,Scream 2
3741,tt0185937,The Blair Witch Project
3742,tt0298130,The Ring
3743,tt0178868,Ringu
3744,tt0117571,Scream
3745,tt0080516,The Changeling
3746,tt0074285,Carrie
3747,tt0075005,The Omen
3748,tt0034398,The Wolf Man
3749,tt0308152,Dead End
3750,tt1188729,Pandorum
3751,tt4334266,The Bad Batch
3752,tt2762506,Bacurau
3753,tt3387520,Scary Stories to Tell in the Dark
3754,tt4682266,The New Mutants
3755,tt3811906,Malignant
3756,tt0489270,Saw III
3757,tt0890870,Saw IV
3758,tt10530176,The Call
3759,tt1132626,Saw V
3760,tt3348730,Jigsaw
3761,tt1477076,Saw: The Final Chapter
3762,tt0087909,Phenomena
3763,tt0086154,Psycho II
3764,tt0117883,Thesis
3765,tt10342730,Spiral
3766,tt0051744,House on Haunted Hill
3767,tt4458206,Code Name: K.O.Z.
3768,tt8110640,In the Shadow of the Moon
3769,tt0070723,Soylent Green
3770,tt0033870,The Maltese Falcon
3771,tt0038355,The Big Sleep
3772,tt0042876,Rashomon
3773,tt0040746,Rope
3774,tt0036855,Gaslight
3775,tt0051201,Witness for the Prosecution
3776,tt0057565,High and Low
3777,tt0058329,Marnie
3778,tt0071877,Murder on the Orient Express
3779,tt0077413,Death on the Nile
3780,tt0080661,Dressed to Kill
3781,tt0082085,Blow Out
3782,tt0086984,Body Double
3783,tt0090756,Blue Velvet
3784,tt0095174,Frantic
3785,tt0098273,Sea of Love
3786,tt0101669,Dead Again
3787,tt0104348,Glengarry Glen Ross
3788,tt0107798,The Pelican Brief
3789,tt0109642,Dolores Claiborne
3790,tt0109446,The Client
3791,tt0118771,Breakdown
3792,tt0119668,Midnight in the Garden of Good and Evil
3793,tt0119468,Kiss the Girls
3794,tt0117381,Primal Fear
3795,tt0120890,Wild Things
3796,tt0165854,The Limey
3797,tt0145681,The Bone Collector
3798,tt0139668,True Crime
3799,tt0134273,8MM
3800,tt0150377,Double Jeopardy
3801,tt0144214,The General's Daughter
3802,tt0237572,The Pledge
3803,tt0235737,The Salton Sea
3804,tt0186151,Frequency
3805,tt0272207,Narc
3806,tt0257756,High Crimes
3807,tt0324133,Swimming Pool
3808,tt0313443,Out of Time
3809,tt0280665,Femme Fatale
3810,tt0221218,The Glass House
3811,tt0204626,The Watcher
3812,tt0290673,Irreversible
3813,tt0450340,Unknown
3814,tt0387877,The Black Dahlia
3815,tt0857265,Sleuth
3816,tt0891527,Lions for Lambs
3817,tt0411061,88 Minutes
3818,tt0842929,Paranoid Park
3819,tt0211933,Awake
3820,tt0800240,Deception
3821,tt0800241,Transsiberian
3822,tt1175709,All Good Things
3823,tt1496422,The Paperboy
3824,tt2326612,The Captive
3825,tt2402101,Dark Places
3826,tt6111574,The Woman in the Window
3827,tt3503406,The Whole Truth
3828,tt1741273,Secret in Their Eyes
3829,tt1291570,Solace
3830,tt10016180,The Little Things
3831,tt2241351,Money Monster
3832,tt7657566,Death on the Nile
3833,tt11525644,No Sudden Move
3834,tt6269368,The Clovehitch Killer
3835,tt5691670,Under the Silver Lake
3836,tt3631112,The Girl on the Train
3837,tt2771372,Veronica Mars
3838,tt3402236,Murder on the Orient Express
3839,tt0486822,Disturbia
3840,tt5563334,The Good Liar
3841,tt0385887,Motherless Brooklyn
3842,tt11027830,Haseen Dillruba
3843,tt4964788,Everybody Knows
3844,tt1924429,Trance
3845,tt0478134,In the Valley of Elah
3846,tt14114802,The Outfit
3847,tt0465538,Michael Clayton
3848,tt0473705,State of Play
3849,tt6628394,Bad Times at the El Royale
3850,tt0362225,Tell No One
3851,tt1787988,Talaash
3852,tt2438644,Department Q: The Keeper of Lost Causes
3853,tt2053463,Side Effects
3854,tt1139328,The Ghost Writer
3855,tt1668191,Hunting Season
3856,tt2234003,Calvary
3857,tt1189340,The Lincoln Lawyer
3858,tt3042408,Who Am I
3859,tt9620292,Promising Young Woman
3860,tt1216496,Mother
3861,tt0353969,Memories of Murder
3862,tt0452623,Gone Baby Gone
3863,tt1924396,The Best Offer
3864,tt8130968,Badla
3865,tt1132620,The Girl with the Dragon Tattoo
3866,tt5362988,Wind River
3867,tt4934950,Talvar
3868,tt4857264,The Invisible Guest
3869,tt4430212,Drishyam
3870,tt10324144,Article 15
3871,tt7060344,Raatchasan
3872,tt0454848,Inside Man
3873,tt15097216,Jai Bhim
3874,tt0327056,Mystic River
3875,tt1568346,The Girl with the Dragon Tattoo
3876,tt0443706,Zodiac
3877,tt0119488,L.A. Confidential
3878,tt3460252,The Hateful Eight
3879,tt1392214,Prisoners
3880,tt0114814,The Usual Suspects
3881,tt0114369,Se7en
3882,tt5774060,Underwater
3883,tt0433362,Daybreakers
3884,tt4094724,The Purge: Election Year
3885,tt0432021,Resident Evil: Extinction
3886,tt4530422,Overlord
3887,tt2975578,The Purge: Anarchy
3888,tt0318627,Resident Evil: Apocalypse
3889,tt1220634,Resident Evil: Afterlife
3890,tt0187738,Blade II
3891,tt0100403,Predator 2
3892,tt0359013,Blade: Trinity
3893,tt4779682,The Meg
3894,tt0103644,Alien³
3895,tt4520364,Morgan
3896,tt0096256,They Live
3897,tt5968394,Captive State
3898,tt0118583,Alien: Resurrection
3899,tt2592614,Resident Evil: The Final Chapter
3900,tt0134847,Pitch Black
3901,tt0228333,Ghosts of Mars
3902,tt0087262,Firestarter
3903,tt0120804,Resident Evil
3904,tt2548396,The Cloverfield Paradox
3905,tt0164052,Hollow Man
3906,tt1855325,Resident Evil: Retribution
3907,tt0120611,Blade
3908,tt0419706,Doom
3909,tt6133466,The First Purge
3910,tt0114508,Species
3911,tt0120841,Species II
3912,tt6920084,Resident Evil: Welcome to Raccoon City
3913,tt0120458,Virus
3914,tt0211443,Jason X
3915,tt1060277,Cloverfield
3916,tt0369226,Alone in the Dark
3917,tt0498381,Rings
3918,tt0357507,Boogeyman
3919,tt10962368,Things Heard & Seen
3920,tt2039338,Flatliners
3921,tt10065694,Antebellum
3922,tt10003008,The Rental
3923,tt10954652,Old
3924,tt1594562,The Innkeepers
3925,tt0425430,The Messengers
3926,tt5294518,Eli
3927,tt7740510,Antlers
3928,tt8361028,Cam
3929,tt9072352,Relic
3930,tt7347846,The Lodge
3931,tt0375210,White Noise
3932,tt3118452,Circle
3933,tt7752126,Brightburn
3934,tt6566576,Fear Street: Part One - 1994
3935,tt0492044,The Haunting in Connecticut
3936,tt0382628,Dark Water
3937,tt4695012,It Comes at Night
3938,tt4361050,Ouija: Origin of Evil
3939,tt1161864,The Rite
3940,tt6195094,Incident in a Ghostland
3941,tt7153766,Unsane
3942,tt0384286,Cry Wolf
3943,tt1441395,Under the Skin
3944,tt9701940,Fear Street: Part Two - 1978
3945,tt2554274,Crimson Peak
3946,tt7557108,Saint Maud
3947,tt5774450,Summer of 84
3948,tt1687901,The Awakening
3949,tt2400463,The Invitation
3950,tt5109784,Mother!
3951,tt1772264,Stonehearst Asylum
3952,tt9639470,Last Night in Soho
3953,tt5715874,The Killing of a Sacred Deer
3954,tt1051906,The Invisible Man
3955,tt8772262,Midsommar
3956,tt7784604,Hereditary
3957,tt1179933,10 Cloverfield Lane
3958,tt5215952,The Wailing
3959,tt7668870,Searching
3960,tt0397101,The Skeleton Key
3961,tt1772250,The Hidden Face
3962,tt0265349,The Mothman Prophecies
3963,tt3461252,The Blue Elephant
3964,tt0261983,Session 9
3965,tt0308379,Dark Water
3966,tt0464141,The Orphanage
3967,tt0161081,What Lies Beneath
3968,tt0365376,A Tale of Two Sisters
3969,tt0235198,Audition
3970,tt0099528,The Exorcist III
3971,tt0138704,Pi
3972,tt0123755,Cube
3973,tt0105665,Twin Peaks: Fire Walk with Me
3974,tt0099871,Jacob's Ladder
3975,tt0069995,Don't Look Now
3976,tt0056869,The Birds
3977,tt0066921,A Clockwork Orange
3978,tt0414852,District B13
3979,tt0093870,RoboCop
3980,tt0082869,Outland
3981,tt7550000,Project Power
3982,tt0119094,Face/Off
3983,tt1343727,Dredd
3984,tt1234721,RoboCop
3985,tt0106950,Fortress
3986,tt0111438,Timecop
3987,tt0453467,Deja Vu
3988,tt0100502,RoboCop 2
3989,tt0114857,Virtuosity
3990,tt0113492,Judge Dredd
3991,tt0107978,RoboCop 3
3992,tt2467046,Left Behind
3993,tt1418377,"I, Frankenstein"
3994,tt0246894,Rollerball
3995,tt0115624,Barb Wire
3996,tt0176269,Universal Soldier: The Return
3997,tt0069768,Battle for the Planet of the Apes
3998,tt0118688,Batman & Robin
3999,tt0370032,Ultraviolet
4000,tt0067065,Escape from the Planet of the Apes
4001,tt0105698,Universal Soldier
4002,tt0068408,Conquest of the Planet of the Apes
4003,tt0286716,Hulk
4004,tt10838180,The Matrix Resurrections
4005,tt0181852,Terminator 3: Rise of the Machines
4006,tt1430132,The Wolverine
4007,tt0242653,The Matrix Revolutions
4008,tt0458525,X-Men Origins: Wolverine
4009,tt0234215,The Matrix Reloaded
4010,tt0088247,The Terminator
4011,tt0103064,Terminator 2: Judgment Day
4012,tt0133093,The Matrix
4013,tt0120184,Sphere
4014,tt0216216,The 6th Day
4015,tt0448011,Knowing
4016,tt0338337,Paycheck
4017,tt2140379,Self/less
4018,tt0343818,"I, Robot"
4019,tt1650062,Super 8
4020,tt1790864,The Maze Runner
4021,tt0120461,Volcano
4022,tt0113481,Johnny Mnemonic
4023,tt0115857,Chain Reaction
4024,tt0120157,Soldier
4025,tt0120647,Deep Impact
4026,tt1535108,Elysium
4027,tt1318514,Rise of the Planet of the Apes
4028,tt0433035,Real Steel
4029,tt1276104,Looper
4030,tt0238380,Equilibrium
4031,tt0480249,I Am Legend
4032,tt0206634,Children of Men
4033,tt1706593,Chronicle
4034,tt0083658,Blade Runner
4035,tt1971325,Automata
4036,tt0434409,V for Vendetta
4037,tt3201640,Extinction
4038,tt2317225,The Machine
4039,tt0086567,WarGames
